"S&M1910.pdf","","152","rd War Sing, Chinese gdnr Newman, James Saunders, Jas. E. Tucker rd Hall, Henry "
"S&M1910.pdf","","173","WillsdenÅfÅf Sam Lee, Chinese grdnr North rd SUSSEX STÅ\E SIDE Dendy Åest "
"S&M1910.pdf","","174","Francls E., (Chinese) ' Milburn, Mrs E. ÅeÅeMon Malua st Bar;tiflett, "
"S&M1910.pdf","","174","HREdgar Occupied by Chinese Ilbery, Andrew Thomas, Nicholas H, Thomas st VIOLET CRESÅ\E "
"S&M1910.pdf","","174",". McKerral, John Chinese garden WHYTE STÅ\R SIDW Nelson, George Vaher, Denis J. "
"S&M1910.pdf","","178","David S. Pres Chinese Msn HI 96 Martin. John E. 98 Sleeman, Wmnm, J. "
"S&M1910.pdf","","243","Church of Christ Chinese mission Madeline st HOARDING, A.A.Co 200166 Smith, "
"S&M1910.pdf","","250","st Ah Gim, Chinese: grdnr Schubbert, Mrs Blzbth. Murphy, J.R.,*The FortÅf Holland "
"S&M1910.pdf","","253","st Yuong Sing. Chinese gdn Jolly, Wm. Goe st Bambra rd Hawthorn av Balaclava "
"S&M1910.pdf","","312","Guy, garden Åe Chinese VacantÅf Robson, John Dunn, Ernest W. Nye, James, fiorist Bay "
"S&M1910.pdf","","317","cres Ah Toon, Chinese gdnr Mackay st I 103 Pathe, John D. Ah Lim, "
"S&M1910.pdf","","324","Wm. H. 35 Chinese Åe 111 Moloney, James 30 Wilson, Albert 50 Holt, Mrs "
"S&M1910.pdf","","328","James I. 31 Chinese . . Lit Hanover st GARFIELD 8TÅ\N SIDB 1 "
"S&M1910.pdf","","340","116 Occupied by Chinese | 272 Smith, Mrs Rebecea !()f{ Ifimet'i JO%Åe!; 7. "
"S&M1910.pdf","","403","gro Hop dLee, Chinese garden %?L Haigh, Mrs Sarah 7. 5 Absalom, William "
"S&M1910.pdf","","431","Henry Edgevale rd Chinese garden Atkins. Malin st Davis st WELLINGTON S SIDE "
"S&M1910.pdf","","442","Peter Sing Lee, Chinese gardn Ramsay, William Tyner, James BxÅeu'clay. Mra Elizabeth, Åe"
"S&M1910.pdf","","606","confr Chun., J., Chinese Iudry Peachey, John, baker Soffa, H. F., nws agnt Zions, "
"S&M1910.pdf","","642","George Reeves, William Chinese Joss Flouse See Yup Society Hill's htlÅ\Clark. J. Recelving "
"S&M1910.pdf","","649","Mrs Honora 174 Chinese cook shop 176 Sims, Donald Convery sq 190 Slattery, Mrs "
"S&M1910.pdf","","681","A. Ornng gro Chinese gardenlÅ\-AI Balston st 877 Jones, Alfred C., crpntr & "
"S&M1910.pdf","","705","Patrk, F, 32 Chinese gardenÅ\Ah Tick & Ah Tim Grange rd WILLIAMS RD "
"S&M1910.pdf","","718","H. J., 8% Chinese Indry 12 Snow, John W. 12 Wills, Herbert Star Of "
"S&M1910.pdf","","884","Colling-st, Melb. Chinese Joss House, Raglan-st, 8. Chinese Reform Assoc, 187 Russell-"
"S&M1910.pdf","","884","Raglan-st, 8. Chinese Reform Assoc, 187 Russell-st Ä'Ielb Ching, Geng, lndry, "
"S&M1910.pdf","","975","Bk. Duck Hap, Chinese grdonr, South-rd, Moorbn. Duck, Henry, 27 South audley-st, "
"S&M1910.pdf","","1224","Tiang Lan Hsn. Chinese Consul, 48 William-st, Melb.; p.r. 205 Victoria-par, "
"S&M1910.pdf","","1302","st, Melb, elb, Chinese Progress Assocn, 189 Lit Bourke-st ELBOURNE (The) CHURCH "
"S&M1910.pdf","","1494","Melh. Sik Kee, Chinese hrblst 169 Lonsdale-st, Melb. Silberberg, H. B., & Co, "

"File name","Title","Page","Search Instance"
"S&M1905.pdf","","65","opened, 11th February. Chinese Joss House opened in Emerald Hill. Colonial Bank of Australasia "
"S&M1905.pdf","","71","Shing, cabinetmaker 29.27 Chinese 25 Casey, James A., wood carver 21 Quong ÅeWabh, "
"S&M1905.pdf","","72","cabinetmaker 21-27 Chinese 81-29 Selman, William, sawmills 8 houses occupied by Chinese "
"S&M1905.pdf","","72","houses occupied by Chinese 26.Kernot, Charles 16 Vacant 138-140 Payne, John, draper "
"S&M1905.pdf","","74","C.. confectioner 11 Chinese ZJl:% Calloy_, Mrg Agnes 2Åò Occupied by Chinese Ä "
"S&M1905.pdf","","74","Åò Occupied by Chinese Ä 20_ St John Ambulance Waggon Depd 17 Williams, 0. "
"S&M1905.pdf","","75","24 Quong Hing, Chinese laundry City Council electric supply No 2 sub stp 8 "
"S&M1905.pdf","","78","1 Occupied by Chinese Kung Sang, grocer %%gÅee%t, Syldney(i bootmaker "
"S&M1905.pdf","","78","houses occupied by Chinese 6-78 Melbourne Club hotelÅ\Steele, Henry 20.09 Exhibition st "
"S&M1905.pdf","","78","woodyard Occupied by Chinese o Dadswell & Merrett, engineers & mchnsts Duff, Thos., & "
"S&M1905.pdf","","78","Choon Woh Hong, Chinese druggist CoopersÅf Arms hotelÅ\Mitchell, Henry Heffernan la Chinese Church "
"S&M1905.pdf","","78","Henry Heffernan la Chinese Church (Meth)Å\Moy Ling, Rev J. Sun Goon Shing, "
"S&M1905.pdf","","78","faney goods importer Chinese club houseÅ\Sam Yup Hang Heong Lowe, restaurant 204 Sun "
"S&M1905.pdf","","78","houses occupied by Chinese 212 On Chung Tal & Co, store Hook. George, carrier "
"S&M1905.pdf","","78","234 Koon Hie, Chinese store 236 Kwong Wah, Chinese store 238 Mow Wing, store "
"S&M1905.pdf","","78","236 Kwong Wah, Chinese store 238 Mow Wing, store : Tattersall's la 242 Kong "
"S&M1905.pdf","","79","houses occupied by Chinese 57 Occupied hy Chinese 59-61 63 Mang Kee, cabluctmaker "
"S&M1905.pdf","","79","57 Occupied hy Chinese 59-61 63 Mang Kee, cabluctmaker 85 Stewart, Benj., blacksmith "
"S&M1905.pdf","","79","Bros, furniture mnkers Chinese Mission chÅ\Cheok Hong Cheong, missionary KyteÅfs la 131 ook "
"S&M1905.pdf","","79","Low & Co, Chinese cookshop GEMMELL, TUGKETT & C0., 359-361 Collins Åòt. "
"S&M1905.pdf","","80","Sun Goon Loong, Chinese store '213 Kay Shang & Yee Chung, banana merchants "
"S&M1905.pdf","","97","Ah Wing, L., Chinese laundry 144 Lamb, Wm. P 148 Travill & Poole suxveyinv "
"S&M1905.pdf","","97","importer Tai n, Chinese silk importer 182 Switzer, Edward H.. anatomical bootmaker n Lee, "
"S&M1905.pdf","","97","204 Tal Goon. Chinese merchant 208 Sun - On Shing. tea broker 208 Peterson. "
"S&M1905.pdf","","104","Ah Kim Louey, Chinese laundry 376-378 Waterhouse, Henry, herbalist . Grand Internstional Psychlie "
"S&M1905.pdf","","108","Åe 179 G Chinese laundry Mraham . B., bootmaker 1 Kmtar Shaheen t cigarette "
"S&M1905.pdf","","111","124 Goon Wah, Chinese iaundr 126 Detmold, Willlam. . Litd, manufng stationers Right-of-"
"S&M1905.pdf","","118","101 Occupied by Chinese 103 Pile, James, painter and paprrhanger Right-of-wayÅ\ Mow "
"S&M1905.pdf","","119","'Occupied by Chinese 16 Sulhvan Edward Right-of-way 18-20 Occupied by "
"S&M1905.pdf","","119","20 Occupied by Chinese 22 Tan Gee, cabinet maker store .26 Wah Kee, cabinetmaker "
"S&M1905.pdf","","119","80 Occupied by Chinese 32 Ah Young, cabinetmaker 34 Rogers, Henry, chimney sweep 86 "
"S&M1905.pdf","","119","chimney sweep 86 Chinese 38 Patison, Mrs Ilorence 40 Vacant 42 Vacant 44-46 "
"S&M1905.pdf","","119","46 Occupied by Chinese 50-52 Devon & OCornwall HotelÅ\-Kuez, Melchior 54-56 "
"S&M1905.pdf","","121","Heffernan laÅ\ 26 Chinese Misgion Hall 14-16 Duff, Thos., & Bros, shop fitters "
"S&M1905.pdf","","121","Quon Che On, Chinese cookshop 19 Kit Tong, woodyard T bouses occupied by Chinese "
"S&M1905.pdf","","121","bouses occupied by Chinese 201 Rieper, Mrs M., coloalal vine hall 203 Guann, W. "
"S&M1905.pdf","","121","houses occupied by Chinese 25-29 Nunan Bros, furniture factory 18-20 Robertson & "
"S&M1905.pdf","","122","9 Occupied by Chinese 4 Bryaa. Mrs Ann 1 Abdullah, E 2 Bedwee, George "
"S&M1905.pdf","","122","Lee, cabinetmaker 19 Chinese 24 Archer, Duncan 22 Sutherwood, Charles 20 Argenzio. Antonlo 18 "
"S&M1905.pdf","","122","Åe 6 housesÅ\Chinese occupants Roberts, Mrs C. N acan 100 Chin Shoo, cabinetmaker "
"S&M1905.pdf","","123","24 Occupied by Chinese 20 Bell, Mrs S. 12-14 Carroll, Jos. 152-164 "
"S&M1905.pdf","","123","6 Occupled by Chinese fi~, Åë o GEMMELL, TUG KETT & 00, 359361 LÅe"
"S&M1905.pdf","","124","11 Occupled by Chinese 13 Goddard, David 15 Collins, ""Alfred ÅeWa vley, "
"S&M1905.pdf","","124","4 Occupied by Chinese Åe Chung, Andrew, cabinctmaker - Yee Kee, cabinetmaker 41 Norton "
"S&M1905.pdf","","135","Churches of Christ Chinese Mission Free Christians ChurchÅ\Abbott, A., pastor Federal Poultry InstituteÅ\"
"S&M1905.pdf","","136","& Indenting Co Chinese Lmpire Reform Assoclation 191 Walker, David, hairdresser 103 Åò ry, "
"S&M1905.pdf","","136","H., clothier The Chinese TimesÅfÅf 2 Chinese Reform Committee rooms 17 Lang, A. M., "
"S&M1905.pdf","","136","Chinese TimesÅfÅf 2 Chinese Reform Committee rooms 17 Lang, A. M., & Co, sanitary "
"S&M1905.pdf","","142","Seu Sing, ""Chinese laundry ]. Little, Maurice, confr and 115 hornton, John, "
"S&M1905.pdf","","148","Hus, A., secretary Chinese :gdnÅ\-Ah Samw | 30 Brown, Mrs Clara 33 "
"S&M1905.pdf","","149","goods Sam Lee, Chinese 1dy Lawn, Herbert Jd., tancy goods Scott, William G., bicycle "
"S&M1905.pdf","","185","William, Sin Lee. Chinese Ilndry | Smart, Francis, 1., Primrose Hill st ÅgRodantheÅfÅf "
"S&M1905.pdf","","195","ST Tucker rd Chinese church Cuuningham, Thomas Reid, Mrs Amnie Lawrence Arthur H., - "
"S&M1905.pdf","","196","David Mow bing. Chinese grdnr Burgess st Frankstrona ilway ' CLAPPLR'BON ST Centre rd "
"S&M1905.pdf","","197","Edward Ah Yet, Chinese garden Union Chapel Point Nepean rd DENDY STÅ\N SIDE "
"S&M1905.pdf","","197","st Presbyt-rian Chinese Sunday School Ah Fung, market gardnr Bent st Field, Edward "
"S&M1905.pdf","","197","Sin Min Sac, Chinese gdn GardenersÅf Arms hotel Å\ Wiggerham, Jasper rd MALE STÅ\"
"S&M1905.pdf","","197","Point Nepean rd Chinese gardensÅ\Ah Let Arnott, Randolph H. Turner. A.,*ÅgWangaruruÅfÅf Hnmpton "
"S&M1905.pdf","","198","Catherine Cheon, C., Chinese grdns Rickards, Mrs S.,gatekpr Clements, William Shing Lee Mackay, "
"S&M1905.pdf","","198","rd Duck llup, Chinese grdm Ruigess, Oliver P Vacant Ethel], Daniel ltnl lway PINE "
"S&M1905.pdf","","199","untly rd Centre Chinese ARTHUR R AYLW[N 5] ATE, FINANOE,Ä AND INSURANGE AGENT:"
"S&M1905.pdf","","207","G. Hong 8Sipg, Chinese - Patterson st Wallace st 315 Beattie, Daniel McC. garden "
"S&M1905.pdf","","207","357 Vacant Pres. Chinese Mis- Thistle st Cadman, Mrs S : Daly st sion "
"S&M1905.pdf","","210","st Sam Lee, Chinese gdn Fence S SIDE Lygon st Right-of-way 14 "
"S&M1905.pdf","","224","E. CRISP,˛ Chinese Garden 270 Fleming, J. W,, J.P . Fleming st "
"S&M1905.pdf","","227","sp Ah Ohie, Chinese gdn 613 Court House hotelÅ\ Hvans, Robert HOARDING, A.A."
"S&M1905.pdf","","244","subway Chong Woo, Chinese gar NORRIS ST Mont Alhert rd Bate, Richard Fence OAK "
"S&M1905.pdf","","244","C. Pong Nim, Chinese Indy Canterbury rd W SIDE Mont Albert rd Smith, Wm., "
"S&M1905.pdf","","252","Mary Occupied by Chinese Gadston, Fred. Hyde, william Cole, Amess B. Holah, Charles Bourke, "
"S&M1905.pdf","","253","28 Oceupied by Chinese | 110 Montanjees, Mrs R. | sog viocrchant Anderson, Mrs "
"S&M1905.pdf","","261","confectioner 370 Pang, Chinese Indry bricklayer 139 Ovenden, Mrs Wm. | 279 Austin, E., "
"S&M1905.pdf","","263","56 Sam War, Chinese laundry B8 Bride, 3. J., hairdresser and tbenst 60 Vacant "
"S&M1905.pdf","","266","5756 Tai Shing, Chinese laundry 577 Greenway, D, C, builder 579 Weir, J. A., "
"S&M1905.pdf","","270","146 Sam Lee, Chinese 1dy 150 Brotherton, Carlisle, small goods 154 Stevens, E. G., "
"S&M1905.pdf","","270","240 Occupied by Chinese 242 Hill, Alfred 244 Brown, B. A., . ture carrier "
"S&M1905.pdf","","290","111 Wing XKee, Chinese laundry. 113 Hunter, J & Son, boot manufactrs 117 Saxton "
"S&M1905.pdf","","304","hootmkr Wing Lee, Chinese Indry Walter, Frank, furn dlr Wright, Wm. F., frutr Grundy, "
"S&M1905.pdf","","319","Loon = Kee, Chinese Wellington s Ä and land agent 318 Brown, William laundry "
"S&M1905.pdf","","335","Railway Ah Ling Chinese gardens Point Nepean rd Xooyong rd NORTH ELWOOD ST ("
"S&M1905.pdf","","336","Cbgg:Åfdge:"" ah, Chinese | 33 E%?ggn John C. er, Kreder . oo "
"S&M1905.pdf","","336","gfi&Åe,}'o% Bgtt, Chinese gardenÅ\Ah ÅgYarrawonga'Åf A. L., ÅeÅgInglewoodÅfÅf "" Åg"
"S&M1905.pdf","","341","SIDRB Buckley st Chinese gardens Fletcher st 28 Johnstone, Mrs 0. M, 36 Woolley, "
"S&M1905.pdf","","341","Vacant Ah Goon, Chinese gdr Agcot ter Woolley st Lincoln rd Mackay st Moonee "
"S&M1905.pdf","","380","butch Tor Lee, Chinese 1dy Crichton, D., dir Hayden, Mrs Annle, faney goods Rogers, "
"S&M1905.pdf","","404","SIDE Burke rd Chinese gardenÅf Hannaker, Bdward -Chinese garden Tooronga rd RD AUBURN "
"S&M1905.pdf","","404","Hannaker, Bdward -Chinese garden Tooronga rd RD AUBURN GROÅ\N SIDE Auburn rd "
"S&M1905.pdf","","407","Pang, James C., Chinese laundrv 74 Rawlingon, F.,pstryck 76 Thompson, H. Max., land "
"S&M1905.pdf","","413","43bYoung., C., laundry Chinese : ; 119 Mann, Mrs M, E, drsmkr .and "
"S&M1905.pdf","","434","115 Sang, Wing, Chinese Albermarle st 77 Graham, Miss Mary Andersen, Mrs Mary laundry "
"S&M1905.pdf","","448","Hardle, James D. Chinese gardeners | 97 Benning, L. dairy 22 Stansell, George 29 "
"S&M1905.pdf","","456","16 Pang Wing, Chinese S SIDE B3 Maclean, Mrs Helen, ironmonger lsundry newsagt and "
"S&M1905.pdf","","457","Sing IL.ee, Chinese gardn Barclay, Mrs Elizabeth, ÅeÅeT'yaneeÅfÅf OÅf'Rellly, Miss Mary "
"S&M1905.pdf","","475","140 Sam Lee, Chinese laundry 138 Augustinus, Mrs Jane, draper W., btmkr 184 Drummond, "
"S&M1905.pdf","","478","watchmaker Pang,Charlie,Chinese laundry Huntsman, T., chmst icklnson, A., mgr Hales, Mrs Emily "
"S&M1905.pdf","","479","J. Ah Toon, Chinese garden Railway Fence- STUART ST-Å\E SIDRB Vine st 12 "
"S&M1905.pdf","","519","Lew Sun Shing, Chinese laundry Middleton, Lancelot, van proprietor Battanta, J., btmkr Middleton, L "
"S&M1905.pdf","","559","Ling, . xarden Chinese .Punt rdÅf UNION ST VVÅ\S bIDE St Kilda "
"S&M1905.pdf","","578","Charles Appleton st Chinese garden CLIFTON STÅ\E SIDE Swan st 8% Davies, Francis "
"S&M1905.pdf","","601","172 Wing Shing, Chinese laundry 184 King, A., hoot shop 188 Bartholomew, F\redk, "
"S&M1905.pdf","","619","agey Sam Sing, Chinese laundry Normand, Walter Aikman, John, ironm Swift, Edwin, btehr 1 "
"S&M1905.pdf","","646","John H., licensee Chinese Joss HouseÅ\ Sun Goon Shing, head priest Ah Mouy Ling "
"S&M1905.pdf","","657","400 War Sing, Chinese laundry 398 Guloksen C., btmr 7296 Scoble, J. H., ns "
"S&M1905.pdf","","659","187 Sam Yick, Chinese Åelaundry . 189 Keith, Rnld., second 6 Westneat, O. "
"S&M1905.pdf","","686","rton, ' George Chinese gardensÅ\Ah Yacant 246 Cox, Mrs A. J. 99 Norton, "
"S&M1905.pdf","","697","E. coach- ' Chinese Staig, David Recelving box (P.0.) Robinson, Geo., btchr "
"S&M1905.pdf","","707","-David 82 Chinese :gardenÅ\Sam Yiek & Tim, 'Ah Grange rd "
"S&M1905.pdf","","725","233 Louson, C., Chinese 1nd1y 235 Heap, .. furn shop & stationer 239 Rolton,"
"S&M1905.pdf","","730","tobacconist Hing Shing, Chinese laundry Williams, B., hrdsr & tobacconist Peard, Charles H,, ham "
"S&M1905.pdf","","749","DressmakingÅ\ Sam Wah, Chinese laundry OFFICE~Å\ ÅeIe?l)ig%n,TE,(; p;ulclpal "
"S&M1905.pdf","","754","st Wing Kee. Chinese hexbalist 168 Turpie, D., produce dealer. 158-160 Quinlan, John, "
"S&M1905.pdf","","755","182 Ching Chong, Chinese imptr 184 Hop Hing, merchant 12 shops occupied by Chinese "
